timestamp,t_seconds,arduino_raw_line,pressure_psig,voltage_V,current_A,latest_command,actuator_19_cmd,actuator_15_cmd,actuator_18_cmd,actuator_12_cmd
2026-05-22T15:44:20.150,22.6456,"20.00,20.55,0,0",20.55,0.0,0.0,,,,,
2026-05-22T15:44:20.358,22.8532,"20.20,19.09,0,0",19.09,0.0,0.0,,,,,
2026-05-22T15:44:20.565,23.0611,"20.40,18.91,0,0",18.91,0.0,0.0,,,,,
2026-05-22T15:44:20.773,23.2689,"20.60,18.73,0,0",18.73,0.0,0.0,,,,,
2026-05-22T15:44:20.981,23.4762,"20.90,19.27,0,0",19.27,0.0,0.0,,,,,
2026-05-22T15:44:21.188,23.6837,"21.10,19.64,0,0",19.64,0.0,0.0,,,,,
2026-05-22T15:44:21.396,23.8913,"21.30,18.18,0,0",18.18,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:21.604,24.0989,"21.50,18.91,0,0",18.91,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:21.811,24.3067,"21.70,18.00,0,0",18.0,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:22.018,24.5141,"21.90,16.73,0,0",16.73,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:22.227,24.7216,"22.10,16.73,0,0",16.73,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:22.435,24.9302,"22.30,16.18,0,0",16.18,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:22.643,25.1384,"22.50,16.91,0,0",16.91,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:22.850,25.3463,"22.70,15.64,0,0",15.64,0.0,0.0,ex 0 18,ex 0 19,ex 0 15,ex 0 18,bb5 12
2026-05-22T15:44:23.058,25.5532,"22.90,14.91,0,0",14.91,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:23.265,25.7613,"23.10,15.27,0,0",15.27,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:23.473,25.9687,"23.30,15.27,0,0",15.27,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:23.685,26.1763,"23.60,15.45,0,0",15.45,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:23.892,26.3875,"23.80,14.73,0,0",14.73,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:24.100,26.5951,"24.00,15.82,0,0",15.82,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:24.308,26.8037,"24.20,14.55,0,0",14.55,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:24.516,27.0114,"24.40,15.09,0,0",15.09,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:24.724,27.2194,"24.60,14.73,0,0",14.73,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:24.933,27.4272,"24.80,15.82,0,0",15.82,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:25.141,27.6355,"25.00,14.18,0,0",14.18,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:25.348,27.8441,"25.20,14.00,0,0",14.0,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:25.555,28.0512,"25.40,14.91,0,0",14.91,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:25.763,28.2582,"25.60,13.64,0,0",13.64,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:25.971,28.4660,"25.80,15.09,0,0",15.09,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:26.179,28.6740,"26.10,14.73,0,0",14.73,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:26.386,28.8819,"26.30,12.73,0,0",12.73,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:26.593,29.0894,"26.50,12.36,0,0",12.36,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:26.801,29.2963,"26.70,12.00,0,0",12.0,0.0,0.0,bb5 12,ex 0 19,bb5 15,ex 0 18,bb5 12
2026-05-22T15:44:27.008,29.5036,"26.90,11.82,0,0",11.82,0.0,0.0,ex 0 15,ex 0 19,ex 0 15,ex 0 18,bb5 12
2026-05-22T15:44:27.216,29.7113,"27.10,11.64,0,0",11.64,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:27.423,29.9191,"27.30,11.64,0,0",11.64,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:27.631,30.1263,"27.50,11.64,0,0",11.64,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:27.838,30.3342,"27.70,12.00,0,0",12.0,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:28.046,30.5413,"27.90,11.45,0,0",11.45,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:28.254,30.7490,"28.10,11.45,0,0",11.45,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:28.461,30.9564,"28.30,11.82,0,0",11.82,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:28.669,31.1643,"28.50,11.27,0,0",11.27,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:28.877,31.3722,"28.70,11.27,0,0",11.27,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
2026-05-22T15:44:29.085,31.5803,"29.00,11.09,0,0",11.09,0.0,0.0,ex 0 12,ex 0 19,ex 0 15,ex 0 18,ex 0 12
